Time_s,Velocity_Linear_mps,Velocity_Sine_mps,Velocity_Exp_mps,Velocity_Poly5_mps
2.982,0.35,0.35,0.35,0.35
2.984,0.35,0.35,0.35,0.35
2.986,0.35,0.35,0.35,0.35
2.988,0.35,0.35,0.35,0.35
2.99,0.35,0.35,0.35,0.35
2.992,0.35,0.35,0.35,0.35
2.994,0.35,0.35,0.35,0.35
2.996,0.35,0.35,0.35,0.35
2.998,0.35,0.35,0.35,0.35
3.0,0.35,0.35,0.35,0.35
3.002,0.35,0.35,0.35,0.35
3.004,0.35,0.35,0.35,0.35
3.006,0.35,0.35,0.35,0.35
3.008,0.35,0.35,0.35,0.35
3.01,0.35,0.35,0.35,0.35
3.012,0.35,0.35,0.35,0.35
3.014,0.35,0.35,0.35,0.35
3.016,0.35,0.35,0.35,0.35
3.018,0.35,0.35,0.35,0.35
3.02,0.35,0.35,0.35,0.35
3.022,0.35,0.35,0.35,0.35
3.024,0.35,0.35,0.35,0.35
3.026,0.35,0.35,0.35,0.35
3.028,0.35,0.35,0.35,0.35
3.03,0.35,0.35,0.35,0.35
3.032,0.35,0.35,0.35,0.35
3.034,0.35,0.35,0.35,0.35
3.036,0.35,0.35,0.35,0.35
3.038,0.35,0.35,0.35,0.35
3.04,0.35,0.35,0.35,0.35
3.042,0.35,0.35,0.35,0.35
3.044,0.35,0.35,0.35,0.35
3.046,0.35,0.35,0.35,0.35
3.048,0.35,0.35,0.35,0.35
3.05,0.35,0.35,0.35,0.35
3.052,0.35,0.35,0.35,0.35
3.054,0.35,0.35,0.35,0.35
3.056,0.35,0.35,0.35,0.35
3.058,0.35,0.35,0.35,0.35
3.06,0.35,0.35,0.35,0.35
3.062,0.35,0.35,0.35,0.35
3.064,0.35,0.35,0.35,0.35
3.066,0.35,0.35,0.35,0.35
3.068,0.35,0.35,0.35,0.35
3.07,0.35,0.35,0.35,0.35
3.072,0.35,0.35,0.35,0.35
3.074,0.35,0.35,0.35,0.35
3.076,0.35,0.35,0.35,0.35
3.078,0.35,0.35,0.35,0.35
3.08,0.35,0.35,0.35,0.35
3.082,0.35,0.35,0.35,0.35
3.084,0.35,0.35,0.35,0.35
3.086,0.35,0.35,0.35,0.35
3.088,0.35,0.35,0.35,0.35
3.09,0.35,0.35,0.35,0.35
3.092,0.35,0.35,0.35,0.35
3.094,0.35,0.35,0.35,0.35
3.096,0.35,0.35,0.35,0.35
3.098,0.35,0.35,0.35,0.35
3.1,0.35,0.35,0.35,0.35
3.102,0.35,0.35,0.35,0.35
3.104,0.35,0.35,0.35,0.35
3.106,0.35,0.35,0.35,0.35
3.108,0.35,0.35,0.35,0.35
3.11,0.35,0.35,0.35,0.35
3.112,0.35,0.35,0.35,0.35
3.114,0.35,0.35,0.35,0.35
3.116,0.35,0.35,0.35,0.35
3.118,0.35,0.35,0.35,0.35
3.12,0.35,0.35,0.35,0.35
3.122,0.35,0.35,0.35,0.35
3.124,0.35,0.35,0.35,0.35
3.126,0.35,0.35,0.35,0.35
3.128,0.35,0.35,0.35,0.35
3.13,0.35,0.35,0.35,0.35
3.132,0.35,0.35,0.35,0.35
3.134,0.35,0.35,0.35,0.35
3.136,0.35,0.35,0.35,0.35
3.138,0.35,0.35,0.35,0.35
3.14,0.35,0.35,0.35,0.35
3.142,0.35,0.35,0.35,0.35
3.144,0.35,0.35,0.35,0.35
3.146,0.35,0.35,0.35,0.35
3.148,0.35,0.35,0.35,0.35
3.15,0.35,0.35,0.35,0.35
3.152,0.35,0.35,0.35,0.35
3.154,0.35,0.35,0.35,0.35
3.156,0.35,0.35,0.35,0.35
3.158,0.35,0.35,0.35,0.35
3.16,0.35,0.35,0.35,0.35
3.162,0.35,0.35,0.35,0.35
3.164,0.35,0.35,0.35,0.35
3.166,0.35,0.35,0.35,0.35
3.168,0.35,0.35,0.35,0.35
3.17,0.35,0.35,0.35,0.35
3.172,0.35,0.35,0.35,0.35
3.174,0.35,0.35,0.35,0.35
3.176,0.35,0.35,0.35,0.35
3.178,0.35,0.35,0.35,0.35
3.18,0.35,0.35,0.35,0.35
3.182,0.35,0.35,0.35,0.35
3.184,0.35,0.35,0.35,0.35
3.186,0.35,0.35,0.35,0.35
3.188,0.35,0.35,0.35,0.35
3.19,0.35,0.35,0.35,0.35
3.192,0.35,0.35,0.35,0.35
3.194,0.35,0.35,0.35,0.35
3.196,0.35,0.35,0.35,0.35
3.198,0.35,0.35,0.35,0.35
3.2,0.35,0.35,0.35,0.35
3.202,0.35,0.35,0.35,0.35
3.204,0.35,0.35,0.35,0.35
3.206,0.35,0.35,0.35,0.35
3.208,0.35,0.35,0.35,0.35
3.21,0.35,0.35,0.35,0.35
3.212,0.35,0.35,0.35,0.35
3.214,0.35,0.35,0.35,0.35
3.216,0.35,0.35,0.35,0.35
3.218,0.35,0.35,0.35,0.35
3.22,0.35,0.35,0.35,0.35
3.222,0.35,0.35,0.35,0.35
3.224,0.35,0.35,0.35,0.35
3.226,0.35,0.35,0.35,0.35
3.228,0.35,0.35,0.35,0.35
3.23,0.35,0.35,0.35,0.35
3.232,0.35,0.35,0.35,0.35
3.234,0.35,0.35,0.35,0.35
3.236,0.35,0.35,0.35,0.35
3.238,0.35,0.35,0.35,0.35
3.24,0.35,0.35,0.35,0.35
3.242,0.35,0.35,0.35,0.35
3.244,0.35,0.35,0.35,0.35
3.246,0.35,0.35,0.35,0.35
3.248,0.35,0.35,0.35,0.35
3.25,0.35,0.35,0.35,0.35
3.252,0.35,0.35,0.35,0.35
3.254,0.35,0.35,0.35,0.35
3.256,0.35,0.35,0.35,0.35
3.258,0.35,0.35,0.35,0.35
3.26,0.35,0.35,0.35,0.35
3.262,0.35,0.35,0.35,0.35
3.264,0.35,0.35,0.35,0.35
3.266,0.35,0.35,0.35,0.35
3.268,0.35,0.35,0.35,0.35
3.27,0.35,0.35,0.35,0.35
3.272,0.35,0.35,0.35,0.35
3.274,0.35,0.35,0.35,0.35
3.276,0.35,0.35,0.35,0.35
3.278,0.35,0.35,0.35,0.35
3.28,0.35,0.35,0.35,0.35
3.282,0.35,0.35,0.35,0.35
3.284,0.35,0.35,0.35,0.35
3.286,0.35,0.35,0.35,0.35
3.288,0.35,0.35,0.35,0.35
3.29,0.35,0.35,0.35,0.35
3.292,0.35,0.35,0.35,0.35
3.294,0.35,0.35,0.35,0.35
3.296,0.35,0.35,0.35,0.35
3.298,0.35,0.35,0.35,0.35
3.3,0.35,0.35,0.35,0.35
3.302,0.35,0.35,0.35,0.35
3.304,0.35,0.35,0.35,0.35
3.306,0.35,0.35,0.35,0.35
3.308,0.35,0.35,0.35,0.35
3.31,0.35,0.35,0.35,0.35
3.312,0.35,0.35,0.35,0.35
3.314,0.35,0.35,0.35,0.35
3.316,0.35,0.35,0.35,0.35
3.318,0.35,0.35,0.35,0.35
3.32,0.35,0.35,0.35,0.35
3.322,0.35,0.35,0.35,0.35
3.324,0.35,0.35,0.35,0.35
3.326,0.35,0.35,0.35,0.35
3.328,0.35,0.35,0.35,0.35
3.33,0.35,0.35,0.35,0.35
3.332,0.35,0.35,0.35,0.35
3.334,0.35,0.35,0.35,0.35
3.336,0.35,0.35,0.35,0.35
3.338,0.35,0.35,0.35,0.35
3.34,0.35,0.35,0.35,0.35
3.342,0.35,0.35,0.35,0.35
3.344,0.35,0.35,0.35,0.35
3.346,0.35,0.35,0.35,0.35
3.348,0.35,0.35,0.35,0.35
3.35,0.35,0.35,0.35,0.35
3.352,0.35,0.35,0.35,0.35
3.354,0.35,0.35,0.35,0.35
3.356,0.35,0.35,0.35,0.35
3.358,0.35,0.35,0.35,0.35
3.36,0.35,0.35,0.35,0.35
3.362,0.35,0.35,0.35,0.35
3.364,0.35,0.35,0.35,0.35
3.366,0.35,0.35,0.35,0.35
3.368,0.35,0.35,0.35,0.35
3.37,0.35,0.35,0.35,0.35
3.372,0.35,0.35,0.35,0.35
3.374,0.35,0.35,0.35,0.35
3.376,0.35,0.35,0.35,0.35
3.378,0.35,0.35,0.35,0.35
3.38,0.35,0.35,0.35,0.35
3.382,0.35,0.35,0.35,0.35
3.384,0.35,0.35,0.35,0.35
3.386,0.35,0.35,0.35,0.35
3.388,0.35,0.35,0.35,0.35
3.39,0.35,0.35,0.35,0.35
3.392,0.35,0.35,0.35,0.35
3.394,0.35,0.35,0.35,0.35
3.396,0.35,0.35,0.35,0.35
3.398,0.35,0.35,0.35,0.35
3.4,0.35,0.35,0.35,0.35
3.402,0.35,0.35,0.35,0.35
3.404,0.35,0.35,0.35,0.35
3.406,0.35,0.35,0.35,0.35
3.408,0.35,0.35,0.35,0.35
3.41,0.35,0.35,0.35,0.35
3.412,0.35,0.35,0.35,0.35
3.414,0.35,0.35,0.35,0.35
3.416,0.35,0.35,0.35,0.35
3.418,0.35,0.35,0.35,0.35
3.42,0.35,0.35,0.35,0.35
3.422,0.35,0.35,0.35,0.35
3.424,0.35,0.35,0.35,0.35
3.426,0.35,0.35,0.35,0.35
3.428,0.35,0.35,0.35,0.35
3.43,0.35,0.35,0.35,0.35
3.432,0.35,0.35,0.35,0.35
3.434,0.35,0.35,0.35,0.35
3.436,0.35,0.35,0.35,0.35
3.438,0.35,0.35,0.35,0.35
3.44,0.35,0.35,0.35,0.35
3.442,0.35,0.35,0.35,0.35
3.444,0.35,0.35,0.35,0.35
3.446,0.35,0.35,0.35,0.35
3.448,0.35,0.35,0.35,0.35
3.45,0.35,0.35,0.35,0.35
3.452,0.35,0.35,0.35,0.35
3.454,0.35,0.35,0.35,0.35
3.456,0.35,0.35,0.35,0.35
3.458,0.35,0.35,0.35,0.35
3.46,0.35,0.35,0.35,0.35
3.462,0.35,0.35,0.35,0.35
3.464,0.35,0.35,0.35,0.35
3.466,0.35,0.35,0.35,0.35
3.468,0.35,0.35,0.35,0.35
3.47,0.35,0.35,0.35,0.35
3.472,0.35,0.35,0.35,0.35
3.474,0.35,0.35,0.35,0.35
3.476,0.35,0.35,0.35,0.35
3.478,0.35,0.35,0.35,0.35
3.48,0.35,0.35,0.35,0.35
3.482,0.35,0.35,0.35,0.35
3.484,0.35,0.35,0.35,0.35
3.486,0.35,0.35,0.35,0.35
3.488,0.35,0.35,0.35,0.35
3.49,0.35,0.35,0.35,0.35
3.492,0.35,0.35,0.35,0.35
3.494,0.35,0.35,0.35,0.35
3.496,0.35,0.35,0.35,0.35
3.498,0.35,0.35,0.35,0.35
3.5,0.35,0.35,0.35,0.35
3.502,0.35,0.35,0.35,0.35
3.504,0.35,0.35,0.35,0.35
3.506,0.35,0.35,0.35,0.35
3.508,0.35,0.35,0.35,0.35
3.51,0.35,0.35,0.35,0.35
3.512,0.35,0.35,0.35,0.35
3.514,0.35,0.35,0.35,0.35
3.516,0.35,0.35,0.35,0.35
3.518,0.35,0.35,0.35,0.35
3.52,0.35,0.35,0.35,0.35
3.522,0.35,0.35,0.35,0.35
3.524,0.35,0.35,0.35,0.35
3.526,0.35,0.35,0.35,0.35
3.528,0.35,0.35,0.35,0.35
3.53,0.35,0.35,0.35,0.35
3.532,0.35,0.35,0.35,0.35
3.534,0.35,0.35,0.35,0.35
3.536,0.35,0.35,0.35,0.35
3.538,0.35,0.35,0.35,0.35
3.54,0.35,0.35,0.35,0.35
3.542,0.35,0.35,0.35,0.35
3.544,0.35,0.35,0.35,0.35
3.546,0.35,0.35,0.35,0.35
3.548,0.35,0.35,0.35,0.35
3.55,0.35,0.35,0.35,0.35
3.552,0.35,0.35,0.35,0.35
3.554,0.35,0.35,0.35,0.35
3.556,0.35,0.35,0.35,0.35
3.558,0.35,0.35,0.35,0.35
3.56,0.35,0.35,0.35,0.35
3.562,0.35,0.35,0.35,0.35
3.564,0.35,0.35,0.35,0.35
3.566,0.35,0.35,0.35,0.35
3.568,0.35,0.35,0.35,0.35
3.57,0.35,0.35,0.35,0.35
3.572,0.35,0.35,0.35,0.35
3.574,0.35,0.35,0.35,0.35
3.576,0.35,0.35,0.35,0.35
3.578,0.35,0.35,0.35,0.35
3.58,0.35,0.35,0.35,0.35
3.582,0.35,0.35,0.35,0.35
3.584,0.35,0.35,0.35,0.35
3.586,0.35,0.35,0.35,0.35
3.588,0.35,0.35,0.35,0.35
3.59,0.35,0.35,0.35,0.35
3.592,0.35,0.35,0.35,0.35
3.594,0.35,0.35,0.35,0.35
3.596,0.35,0.35,0.35,0.35
3.598,0.35,0.35,0.35,0.35
3.6,0.35,0.35,0.35,0.35
3.602,0.35,0.35,0.35,0.35
3.604,0.35,0.35,0.35,0.35
3.606,0.35,0.35,0.35,0.35
3.608,0.35,0.35,0.35,0.35
3.61,0.35,0.35,0.35,0.35
3.612,0.35,0.35,0.35,0.35
3.614,0.35,0.35,0.35,0.35
3.616,0.35,0.35,0.35,0.35
3.618,0.35,0.35,0.35,0.35
3.62,0.35,0.35,0.35,0.35
3.622,0.35,0.35,0.35,0.35
3.624,0.35,0.35,0.35,0.35
3.626,0.35,0.35,0.35,0.35
3.628,0.35,0.35,0.35,0.35
3.63,0.35,0.35,0.35,0.35
3.632,0.35,0.35,0.35,0.35
3.634,0.35,0.35,0.35,0.35
3.636,0.35,0.35,0.35,0.35
3.638,0.35,0.35,0.35,0.35
3.64,0.35,0.35,0.35,0.35
3.642,0.35,0.35,0.35,0.35
3.644,0.35,0.35,0.35,0.35
3.646,0.35,0.35,0.35,0.35
3.648,0.35,0.35,0.35,0.35
3.65,0.35,0.35,0.35,0.35
3.652,0.35,0.35,0.35,0.35
3.654,0.35,0.35,0.35,0.35
3.656,0.35,0.35,0.35,0.35
3.658,0.35,0.35,0.35,0.35
3.66,0.35,0.35,0.35,0.35
3.662,0.35,0.35,0.35,0.35
3.664,0.35,0.35,0.35,0.35
3.666,0.35,0.35,0.35,0.35
3.668,0.35,0.35,0.35,0.35
3.67,0.35,0.35,0.35,0.35
3.672,0.35,0.35,0.35,0.35
3.674,0.35,0.35,0.35,0.35
3.676,0.35,0.35,0.35,0.35
3.678,0.35,0.35,0.35,0.35
3.68,0.35,0.35,0.35,0.35
3.682,0.35,0.35,0.35,0.35
3.684,0.35,0.35,0.35,0.35
3.686,0.35,0.35,0.35,0.35
3.688,0.35,0.35,0.35,0.35
3.69,0.35,0.35,0.35,0.35
3.692,0.35,0.35,0.35,0.35
3.694,0.35,0.35,0.35,0.35
3.696,0.35,0.35,0.35,0.35
3.698,0.35,0.35,0.35,0.35
3.7,0.35,0.35,0.35,0.35
3.702,0.35,0.35,0.35,0.35
3.704,0.35,0.35,0.35,0.35
3.706,0.35,0.35,0.35,0.35
3.708,0.35,0.35,0.35,0.35
3.71,0.35,0.35,0.35,0.35
3.712,0.35,0.35,0.35,0.35
3.714,0.35,0.35,0.35,0.35
3.716,0.35,0.35,0.35,0.35
3.718,0.35,0.35,0.35,0.35
3.72,0.35,0.35,0.35,0.35
3.722,0.35,0.35,0.35,0.35
3.724,0.35,0.35,0.35,0.35
3.726,0.35,0.35,0.35,0.35
3.728,0.35,0.35,0.35,0.35
3.73,0.35,0.35,0.35,0.35
3.732,0.35,0.35,0.35,0.35
3.734,0.35,0.35,0.35,0.35
3.736,0.35,0.35,0.35,0.35
3.738,0.35,0.35,0.35,0.35
3.74,0.35,0.35,0.35,0.35
3.742,0.35,0.35,0.35,0.35
3.744,0.35,0.35,0.35,0.35
3.746,0.35,0.35,0.35,0.35
3.748,0.35,0.35,0.35,0.35
3.75,0.35,0.35,0.35,0.35
3.752,0.35,0.35,0.35,0.35
3.754,0.35,0.35,0.35,0.35
3.756,0.35,0.35,0.35,0.35
3.758,0.35,0.35,0.35,0.35
3.76,0.35,0.35,0.35,0.35
3.762,0.35,0.35,0.35,0.35
3.764,0.35,0.35,0.35,0.35
3.766,0.35,0.35,0.35,0.35
3.768,0.35,0.35,0.35,0.35
3.77,0.35,0.35,0.35,0.35
3.772,0.35,0.35,0.35,0.35
3.774,0.35,0.35,0.35,0.35
3.776,0.35,0.35,0.35,0.35
3.778,0.35,0.35,0.35,0.35
3.78,0.35,0.35,0.35,0.35
3.782,0.35,0.35,0.35,0.35
3.784,0.35,0.35,0.35,0.35
3.786,0.35,0.35,0.35,0.35
3.788,0.35,0.35,0.35,0.35
3.79,0.35,0.35,0.35,0.35
3.792,0.35,0.35,0.35,0.35
3.794,0.35,0.35,0.35,0.35
3.796,0.35,0.35,0.35,0.35
3.798,0.35,0.35,0.35,0.35
3.8,0.35,0.35,0.35,0.35
3.802,0.35,0.35,0.35,0.35
3.804,0.35,0.35,0.35,0.35
3.806,0.35,0.35,0.35,0.35
3.808,0.35,0.35,0.35,0.35
3.81,0.35,0.35,0.35,0.35
3.812,0.35,0.35,0.35,0.35
3.814,0.35,0.35,0.35,0.35
3.816,0.35,0.35,0.35,0.35
3.818,0.35,0.35,0.35,0.35
3.82,0.35,0.35,0.35,0.35
3.822,0.35,0.35,0.35,0.35
3.824,0.35,0.35,0.35,0.35
3.826,0.35,0.35,0.35,0.35
3.828,0.35,0.35,0.35,0.35
3.83,0.35,0.35,0.35,0.35
3.832,0.35,0.35,0.35,0.35
3.834,0.35,0.35,0.35,0.35
3.836,0.35,0.35,0.35,0.35
3.838,0.35,0.35,0.35,0.35
3.84,0.35,0.35,0.35,0.35
3.842,0.35,0.35,0.35,0.35
3.844,0.35,0.35,0.35,0.35
3.846,0.35,0.35,0.35,0.35
3.848,0.35,0.35,0.35,0.35
3.85,0.35,0.35,0.35,0.35
3.852,0.35,0.35,0.35,0.35
3.854,0.35,0.35,0.35,0.35
3.856,0.35,0.35,0.35,0.35
3.858,0.35,0.35,0.35,0.35
3.86,0.35,0.35,0.35,0.35
3.862,0.35,0.35,0.35,0.35
3.864,0.35,0.35,0.35,0.35
3.866,0.35,0.35,0.35,0.35
3.868,0.35,0.35,0.35,0.35
3.87,0.35,0.35,0.35,0.35
3.872,0.35,0.35,0.35,0.35
3.874,0.35,0.35,0.35,0.35
3.876,0.35,0.35,0.35,0.35
3.878,0.35,0.35,0.35,0.35
3.88,0.35,0.35,0.35,0.35
3.882,0.35,0.35,0.35,0.35
3.884,0.35,0.35,0.35,0.35
3.886,0.35,0.35,0.35,0.35
3.888,0.35,0.35,0.35,0.35
3.89,0.35,0.35,0.35,0.35
3.892,0.35,0.35,0.35,0.35
3.894,0.35,0.35,0.35,0.35
3.896,0.35,0.35,0.35,0.35
3.898,0.35,0.35,0.35,0.35
3.9,0.35,0.35,0.35,0.35
3.902,0.35,0.35,0.35,0.35
3.904,0.35,0.35,0.35,0.35
3.906,0.35,0.35,0.35,0.35
3.908,0.35,0.35,0.35,0.35
3.91,0.35,0.35,0.35,0.35
3.912,0.35,0.35,0.35,0.35
3.914,0.35,0.35,0.35,0.35
3.916,0.35,0.35,0.35,0.35
3.918,0.35,0.35,0.35,0.35
3.92,0.35,0.35,0.35,0.35
3.922,0.35,0.35,0.35,0.35
3.924,0.35,0.35,0.35,0.35
3.926,0.35,0.35,0.35,0.35
3.928,0.35,0.35,0.35,0.35
3.93,0.35,0.35,0.35,0.35
3.932,0.35,0.35,0.35,0.35
3.934,0.35,0.35,0.35,0.35
3.936,0.35,0.35,0.35,0.35
3.938,0.35,0.35,0.35,0.35
3.94,0.35,0.35,0.35,0.35
3.942,0.35,0.35,0.35,0.35
3.944,0.35,0.35,0.35,0.35
3.946,0.35,0.35,0.35,0.35
3.948,0.35,0.35,0.35,0.35
3.95,0.35,0.35,0.35,0.35
3.952,0.35,0.35,0.35,0.35
3.954,0.35,0.35,0.35,0.35
3.956,0.35,0.35,0.35,0.35
3.958,0.35,0.35,0.35,0.35
3.96,0.35,0.35,0.35,0.35
3.962,0.35,0.35,0.35,0.35
3.964,0.35,0.35,0.35,0.35
3.966,0.35,0.35,0.35,0.35
3.968,0.35,0.35,0.35,0.35
3.97,0.35,0.35,0.35,0.35
3.972,0.35,0.35,0.35,0.35
3.974,0.35,0.35,0.35,0.35
3.976,0.35,0.35,0.35,0.35
3.978,0.35,0.35,0.35,0.35
3.98,0.35,0.35,0.35,0.35
3.982,0.35,0.35,0.35,0.35
3.984,0.35,0.35,0.35,0.35
3.986,0.35,0.35,0.35,0.35
3.988,0.35,0.35,0.35,0.35
3.99,0.35,0.35,0.35,0.35
3.992,0.35,0.35,0.35,0.35
3.994,0.35,0.35,0.35,0.35
3.996,0.35,0.35,0.35,0.35
3.998,0.35,0.35,0.35,0.35
4.0,0.35,0.35,0.35,0.35
4.002,0.35,0.35,0.35,0.35
4.004,0.35,0.35,0.35,0.35
4.006,0.35,0.35,0.35,0.35
4.008,0.35,0.35,0.35,0.35
4.01,0.35,0.35,0.35,0.35
4.012,0.35,0.35,0.35,0.35
4.014,0.35,0.35,0.35,0.35
4.016,0.35,0.35,0.35,0.35
4.018,0.35,0.35,0.35,0.35
4.02,0.35,0.35,0.35,0.35
4.022,0.35,0.35,0.35,0.35
4.024,0.35,0.35,0.35,0.35
4.026,0.35,0.35,0.35,0.35
4.028,0.35,0.35,0.35,0.35
4.03,0.35,0.35,0.35,0.35
4.032,0.35,0.35,0.35,0.35
4.034,0.35,0.35,0.35,0.35
4.036,0.35,0.35,0.35,0.35
4.038,0.35,0.35,0.35,0.35
4.04,0.35,0.35,0.35,0.35
4.042,0.35,0.35,0.35,0.35
4.044,0.35,0.35,0.35,0.35
4.046,0.35,0.35,0.35,0.35
4.048,0.35,0.35,0.35,0.35
4.05,0.35,0.35,0.35,0.35
4.052,0.35,0.35,0.35,0.35
4.054,0.35,0.35,0.35,0.35
4.056,0.35,0.35,0.35,0.35
4.058,0.35,0.35,0.35,0.35
4.06,0.35,0.35,0.35,0.35
4.062,0.35,0.35,0.35,0.35
4.064,0.35,0.35,0.35,0.35
4.066,0.35,0.35,0.35,0.35
4.068,0.35,0.35,0.35,0.35
4.07,0.35,0.35,0.35,0.35
4.072,0.35,0.35,0.35,0.35
4.074,0.35,0.35,0.35,0.35
4.076,0.35,0.35,0.35,0.35
4.078,0.35,0.35,0.35,0.35
4.08,0.35,0.35,0.35,0.35
4.082,0.35,0.35,0.35,0.35
4.084,0.35,0.35,0.35,0.35
4.086,0.35,0.35,0.35,0.35
4.088,0.35,0.35,0.35,0.35
4.09,0.35,0.35,0.35,0.35
4.092,0.35,0.35,0.35,0.35
4.094,0.35,0.35,0.35,0.35
4.096,0.35,0.35,0.35,0.35
4.098,0.35,0.35,0.35,0.35
4.1,0.35,0.35,0.35,0.35
4.102,0.35,0.35,0.35,0.35
4.104,0.35,0.35,0.35,0.35
4.106,0.35,0.35,0.35,0.35
4.108,0.35,0.35,0.35,0.35
4.11,0.35,0.35,0.35,0.35
4.112,0.35,0.35,0.35,0.35
4.114,0.35,0.35,0.35,0.35
4.116,0.35,0.35,0.35,0.35
4.118,0.35,0.35,0.35,0.35
4.12,0.35,0.35,0.35,0.35
4.122,0.35,0.35,0.35,0.35
4.124,0.35,0.35,0.35,0.35
4.126,0.35,0.35,0.35,0.35
4.128,0.35,0.35,0.35,0.35
4.13,0.35,0.35,0.35,0.35
4.132,0.35,0.35,0.35,0.35
4.134,0.35,0.35,0.35,0.35
4.136,0.35,0.35,0.35,0.35
4.138,0.35,0.35,0.35,0.35
4.14,0.35,0.35,0.35,0.35
4.142,0.35,0.35,0.35,0.35
4.144,0.35,0.35,0.35,0.35
4.146,0.35,0.35,0.35,0.35
4.148,0.35,0.35,0.35,0.35
4.15,0.35,0.35,0.35,0.35
4.152,0.35,0.35,0.35,0.35
4.154,0.35,0.35,0.35,0.35
4.156,0.35,0.35,0.35,0.35
4.158,0.35,0.35,0.35,0.35
4.16,0.35,0.35,0.35,0.35
4.162,0.35,0.35,0.35,0.35
4.164,0.35,0.35,0.35,0.35
4.166,0.35,0.35,0.35,0.35
4.168,0.35,0.35,0.35,0.35
4.17,0.35,0.35,0.35,0.35
4.172,0.35,0.35,0.35,0.35
4.174,0.35,0.35,0.35,0.35
4.176,0.35,0.35,0.35,0.35
4.178,0.35,0.35,0.35,0.35
4.18,0.35,0.35,0.35,0.35
4.182,0.35,0.35,0.35,0.35
4.184,0.35,0.35,0.35,0.35
4.186,0.35,0.35,0.35,0.35
4.188,0.35,0.35,0.35,0.35
4.19,0.35,0.35,0.35,0.35
4.192,0.35,0.35,0.35,0.35
4.194,0.35,0.35,0.35,0.35
4.196,0.35,0.35,0.35,0.35
4.198,0.35,0.35,0.35,0.35
4.2,0.35,0.35,0.35,0.35
4.202,0.35,0.35,0.35,0.35
4.204,0.35,0.35,0.35,0.35
4.206,0.35,0.35,0.35,0.35
4.208,0.35,0.35,0.35,0.35
4.21,0.35,0.35,0.35,0.35
4.212,0.35,0.35,0.35,0.35
4.214,0.35,0.35,0.35,0.35
4.216,0.35,0.35,0.35,0.35
4.218,0.35,0.35,0.35,0.35
4.22,0.35,0.35,0.35,0.35
4.222,0.35,0.35,0.35,0.35
4.224,0.35,0.35,0.35,0.35
4.226,0.35,0.35,0.35,0.35
4.228,0.35,0.35,0.35,0.35
4.23,0.35,0.35,0.35,0.35
4.232,0.35,0.35,0.35,0.35
4.234,0.35,0.35,0.35,0.35
4.236,0.35,0.35,0.35,0.35
4.238,0.35,0.35,0.35,0.35
4.24,0.35,0.35,0.35,0.35
4.242,0.35,0.35,0.35,0.35
4.244,0.35,0.35,0.35,0.35
4.246,0.35,0.35,0.35,0.35
4.248,0.35,0.35,0.35,0.35
4.25,0.35,0.35,0.35,0.35
4.252,0.35,0.35,0.35,0.35
4.254,0.35,0.35,0.35,0.35
4.256,0.35,0.35,0.35,0.35
4.258,0.35,0.35,0.35,0.35
4.26,0.35,0.35,0.35,0.35
4.262,0.35,0.35,0.35,0.35
4.264,0.35,0.35,0.35,0.35
4.266,0.35,0.35,0.35,0.35
4.268,0.35,0.35,0.35,0.35
4.27,0.35,0.35,0.35,0.35
4.272,0.35,0.35,0.35,0.35
4.274,0.35,0.35,0.35,0.35
4.276,0.35,0.35,0.35,0.35
4.278,0.35,0.35,0.35,0.35
4.28,0.35,0.35,0.35,0.35
4.282,0.35,0.35,0.35,0.35
4.284,0.35,0.35,0.35,0.35
4.286,0.35,0.35,0.35,0.35
4.288,0.35,0.35,0.35,0.35
4.29,0.35,0.35,0.35,0.35
4.292,0.35,0.35,0.35,0.35
4.294,0.35,0.35,0.35,0.35
4.296,0.35,0.35,0.35,0.35
4.298,0.35,0.35,0.35,0.35
4.3,0.35,0.35,0.35,0.35
4.302,0.35,0.35,0.35,0.35
4.304,0.35,0.35,0.35,0.35
4.306,0.35,0.35,0.35,0.35
4.308,0.35,0.35,0.35,0.35
4.31,0.35,0.35,0.35,0.35
4.312,0.35,0.35,0.35,0.35
4.314,0.35,0.35,0.35,0.35
4.316,0.35,0.35,0.35,0.35
4.318,0.35,0.35,0.35,0.35
4.32,0.35,0.35,0.35,0.35
4.322,0.35,0.35,0.35,0.35
4.324,0.35,0.35,0.35,0.35
4.326,0.35,0.35,0.35,0.35
4.328,0.35,0.35,0.35,0.35
4.33,0.35,0.35,0.35,0.35
4.332,0.35,0.35,0.35,0.35
4.334,0.35,0.35,0.35,0.35
4.336,0.35,0.35,0.35,0.35
4.338,0.35,0.35,0.35,0.35
4.34,0.35,0.35,0.35,0.35
4.342,0.35,0.35,0.35,0.35
4.344,0.35,0.35,0.35,0.35
4.346,0.35,0.35,0.35,0.35
4.348,0.35,0.35,0.35,0.35
4.35,0.35,0.35,0.35,0.35
4.352,0.35,0.35,0.35,0.35
4.354,0.35,0.35,0.35,0.35
4.356,0.35,0.35,0.35,0.35
4.358,0.35,0.35,0.35,0.35
4.36,0.35,0.35,0.35,0.35
4.362,0.35,0.35,0.35,0.35
4.364,0.35,0.35,0.35,0.35
4.366,0.35,0.35,0.35,0.35
4.368,0.35,0.35,0.35,0.35
4.37,0.35,0.35,0.35,0.35
4.372,0.35,0.35,0.35,0.35
4.374,0.35,0.35,0.35,0.35
